"","Survey.s.country","Survey.start.year","Survey.name","Population.Group..L2.","Exposure.hierarchy..L1.","Exposure.hierarchy..L2.","Exposure.hierarchy..L3.","Exposure.hierarchy..L4.","Exposure.hierarchy..L5.","Exposure.hierarchy..L6.","Exposure.hierarchy..L7.","Gender","Number.of.subjects","Number.of.consumers","Mean","Standard.Deviation","X5th.percentile","X10th.percentile","Median","X95th.percentile","X97.5th.percentile","X99th.percentile","Comment"
"90830","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Sparkling wine","Champagne-like wine","Champagne-like wine","Champagne-like wine","Male","475","7","0.38",3.76,0,0,"0.00","0.00","0.00","17.60",""
"90831","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine","Wine","Wine","Wine","Female","483","1","0.06",1.3,0,0,"0.00","0.00","0.00","0.00",""
"90832","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine","Wine","Wine","Wine","Male","475","2","0.56",10.13,0,0,"0.00","0.00","0.00","0.00",""
"90833","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Female","483","130","14.94",39.39,0,0,"0.00","98.67","134.48","214.88",""
"90834","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, red","Wine, red","Wine, red","Wine, red","Male","475","100","12.73",37.23,0,0,"0.00","91.62","121.22","196.43",""
"90835","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, rosé","Wine, rosé","Wine, rosé","Wine, rosé","Female","483","3","0.33",4.66,0,0,"0.00","0.00","0.00","0.00",""
"90836","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, rosé","Wine, rosé","Wine, rosé","Wine, rosé","Male","475","2","0.15",2.32,0,0,"0.00","0.00","0.00","0.00",""
"90837","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Female","483","116","14.82",38.69,0,0,"0.00","89.29","142.93","196.39",""
"90838","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine","Wine, white","Wine, white","Wine, white","Wine, white","Male","475","80","7.07",23.19,0,0,"0.00","53.57","71.43","112.67",""
"90839","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine-like drinks","Cider","Cider","Cider","Cider","Female","483","22","8.41",54.6,0,0,"0.00","0.00","81.14","365.08",""
"90840","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Alcoholic beverages","Wine and wine-like drinks","Wine-like drinks","Cider","Cider","Cider","Cider","Male","475","39","38.37",248.8,0,0,"0.00","132.93","426.13","901.66",""
"90841","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from marine animals","Fish oil","Cod liver oil","Cod liver oil","Female","483","12","0.14",1.01,0,0,"0.00","0.00","0.00","6.00",""
"90842","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from marine animals","Fish oil","Cod liver oil","Cod liver oil","Male","475","8","0.12",1.04,0,0,"0.00","0.00","0.00","6.26",""
"90843","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from marine animals","Fish oil","Fish oil","Fish oil","Female","483","3","0.01",0.1,0,0,"0.00","0.00","0.00","0.00",""
"90844","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from marine animals","Fish oil","Fish oil","Fish oil","Male","475","2","0.00",0.05,0,0,"0.00","0.00","0.00","0.00",""
"90845","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Female","483","25","0.06",0.36,0,0,"0.00","0.52","1.01","1.14",""
"90846","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Beef tallow (including processed suet)","Male","475","34","0.12",0.69,0,0,"0.00","0.62","1.21","3.21",""
"90847","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Female","483","164","0.61",1.15,0,0,"0.00","3.15","3.79","4.73",""
"90848","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Animal fats and oils (processed fat from animal tissue)","Fats and oils from terrestrial animals","Pork lard","Pork lard","Pork lard","Male","475","161","0.82",1.76,0,0,"0.00","4.60","6.02","8.98",""
"90849","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Dairy fats","Cow milk fat (not emulsified)","Ghee","Ghee","Ghee","Female","483","5","0.03",0.25,0,0,"0.00","0.00","0.00","2.04",""
"90850","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Dairy fats","Cow milk fat (not emulsified)","Ghee","Ghee","Ghee","Male","475","2","0.01",0.12,0,0,"0.00","0.00","0.00","0.00",""
"90851","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Female","483","160","0.53",1.39,0,0,"0.00","2.73","4.24","6.43",""
"90852","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Olive oils","Olive oils","Olive oils","Olive oils","Male","475","126","0.45",1.27,0,0,"0.00","2.59","3.89","6.45",""
"90853","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Grape seed oil","Grape seed oil","Grape seed oil","Male","475","1","0.03",0.69,0,0,"0.00","0.00","0.00","0.00",""
"90854","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Female","483","2","0.01",0.1,0,0,"0.00","0.00","0.00","0.00",""
"90855","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Maize oil, edible","Maize oil, edible","Maize oil, edible","Male","475","10","0.04",0.29,0,0,"0.00","0.00","0.00","1.32",""
"90856","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Female","483","3","0.00",0.05,0,0,"0.00","0.00","0.00","0.00",""
"90857","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Peanut oil, edible","Peanut oil, edible","Peanut oil, edible","Male","475","2","0.01",0.18,0,0,"0.00","0.00","0.00","0.00",""
"90858","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Rape seed oil, edible","Rape seed oil, edible","Rape seed oil, edible","Female","483","2","0.00",0.04,0,0,"0.00","0.00","0.00","0.00",""
"90859","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Rape seed oil, edible","Rape seed oil, edible","Rape seed oil, edible","Male","475","4","0.01",0.18,0,0,"0.00","0.00","0.00","0.00",""
"90860","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sesame seed oil, edible","Sesame seed oil, edible","Sesame seed oil, edible","Female","483","8","0.02",0.16,0,0,"0.00","0.00","0.00","0.38",""
"90861","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sesame seed oil, edible","Sesame seed oil, edible","Sesame seed oil, edible","Male","475","9","0.02",0.22,0,0,"0.00","0.00","0.00","1.15",""
"90862","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Soya bean oil, refined","Soya bean oil, refined","Soya bean oil, refined","Female","483","3","0.01",0.08,0,0,"0.00","0.00","0.00","0.00",""
"90863","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Soya bean oil, refined","Soya bean oil, refined","Soya bean oil, refined","Male","475","3","0.01",0.1,0,0,"0.00","0.00","0.00","0.00",""
"90864","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Female","483","99","0.29",0.72,0,0,"0.00","1.84","2.37","3.15",""
"90865","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Seed oils","Sunflower seed oil, edible","Sunflower seed oil, edible","Sunflower seed oil, edible","Male","475","115","0.51",1.63,0,0,"0.00","2.41","3.60","6.95",""
"90866","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Female","483","2","0.01",0.25,0,0,"0.00","0.00","0.00","0.00",""
"90867","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Animal and vegetable fats/oils","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Vegetable fats and oils, edible","Male","475","1","0.02",0.54,0,0,"0.00","0.00","0.00","0.00",""
"90868","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Blended fat and oils","Blended fat and oils","Blended fat and oils","Blended fat and oils","Female","483","395","3.19",3.78,0,0,"1.76","11.05","13.74","16.39",""
"90869","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Blended fat and oils","Blended fat and oils","Blended fat and oils","Blended fat and oils","Male","475","398","4.06",4.95,0,0,"2.49","12.93","14.62","18.73",""
"90870","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Female","483","471","21.63",13.67,4,7,"18.68","47.34","57.49","66.42",""
"90871","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Blended fat and oils","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Butter and margarine/oil blends","Male","475","468","33.63",22.14,6,9,"28.86","76.02","89.49","99.70",""
"90872","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Blended margarine","Blended margarine","Blended margarine","Blended margarine","Female","483","2","0.01",0.21,0,0,"0.00","0.00","0.00","0.00",""
"90873","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Blended margarine","Blended margarine","Blended margarine","Blended margarine","Male","475","3","0.08",1.08,0,0,"0.00","0.00","0.00","0.00",""
"90874","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Functional vegetable margarines/fats","Male","475","2","0.01",0.26,0,0,"0.00","0.00","0.00","0.00",""
"90875","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Female","483","309","1.33",1.73,0,0,"0.79","4.48","5.51","7.59",""
"90876","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Animal and vegetable fats and oils and primary derivatives thereof","Fat emulsions and blended fats","Margarines and similar","Traditional margarine","Traditional margarine","Traditional margarine","Traditional margarine","Male","475","278","1.39",2.1,0,0,"0.68","5.39","6.59","8.50",""
"90877","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate","Hot chocolate","Hot chocolate","Hot chocolate","Female","483","20","0.35",2.49,0,0,"0.00","0.00","3.16","10.22",""
"90878","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate","Hot chocolate","Hot chocolate","Hot chocolate","Male","475","9","0.08",0.68,0,0,"0.00","0.00","0.00","3.14",""
"90879","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Cocoa beverages","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Hot chocolate with added ingredients","Male","475","3","0.02",0.24,0,0,"0.00","0.00","0.00","0.00",""
"90880","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Female","483","99","19.96",82.01,0,0,"0.00","102.10","199.72","297.66",""
"90881","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Coffee (average strength) beverage","Male","475","76","18.59",88.34,0,0,"0.00","94.38","157.81","350.61",""
"90882","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee (weak strength) beverage","Coffee (weak strength) beverage","Coffee (weak strength) beverage","Coffee (weak strength) beverage","Female","483","1","0.06",1.24,0,0,"0.00","0.00","0.00","0.00",""
"90883","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Female","483","10","3.86",37.7,0,0,"0.00","0.00","0.00","113.61",""
"90884","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Coffee beverage decaffeinated","Male","475","8","3.41",29.53,0,0,"0.00","0.00","0.00","168.09",""
"90885","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Female","483","18","0.73",5.75,0,0,"0.00","0.00","7.43","25.29",""
"90886","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Coffee espresso (beverage)","Male","475","16","0.76",11.54,0,0,"0.00","0.00","0.47","7.43",""
"90887","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Female","483","16","0.67",5.25,0,0,"0.00","0.00","5.80","18.57",""
"90888","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee drink, cappuccino","Coffee drink, cappuccino","Coffee drink, cappuccino","Male","475","3","0.01",0.16,0,0,"0.00","0.00","0.00","0.00",""
"90889","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Female","483","1","0.03",0.62,0,0,"0.00","0.00","0.00","0.00",""
"90890","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Coffee with milk or cream","Male","475","1","0.36",7.8,0,0,"0.00","0.00","0.00","0.00",""
"90891","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Female","483","260","128.74",212.71,0,0,"27.14","531.91","812.95","930.79",""
"90892","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee beverages","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Instant coffee (beverage)","Male","475","199","104.88",208.78,0,0,"0.00","567.67","681.21","899.25",""
"90893","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee imitate beverages","Minor coffee imitates infusions","Barley coffee infusion","Barley coffee infusion","Barley coffee infusion","Female","483","5","0.49",6.17,0,0,"0.00","0.00","0.00","5.95",""
"90894","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Coffee imitate beverages","Minor coffee imitates infusions","Barley coffee infusion","Barley coffee infusion","Barley coffee infusion","Male","475","6","0.17",2.33,0,0,"0.00","0.00","0.00","0.60",""
"90895","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Female","483","11","4.52",39.56,0,0,"0.00","0.00","0.00","188.32",""
"90896","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Herbal and other non-tea infusions","Male","475","8","1.71",15.78,0,0,"0.00","0.00","0.00","78.48",""
"90897","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Female","483","6","0.14",1.5,0,0,"0.00","0.00","0.00","3.28",""
"90898","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Male","475","1","0.02",0.46,0,0,"0.00","0.00","0.00","0.00",""
"90899","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Female","483","439","578.74",383.86,0,27,"555.00","1,205.42","1,363.10","1,490.99",""
"90900","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Hot drinks and similar (coffee, cocoa, tea and herbal infusions)","Tea beverages","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Fermented tea infusion","Male","475","436","627.01",457.07,0,30,"594.29","1,372.42","1,540.58","1,754.47",""
"90901","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Ingredients for coffee, cocoa, tea, and herbal infusions","Cocoa ingredients","Cocoa ingredients (RPC derivatives)","Cocoa powder","Cocoa powder","Cocoa powder","Female","483","49","0.07",0.22,0,0,"0.00","0.64","0.79","1.02",""
"90902","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Ingredients for coffee, cocoa, tea, and herbal infusions","Cocoa ingredients","Cocoa ingredients (RPC derivatives)","Cocoa powder","Cocoa powder","Cocoa powder","Male","475","62","0.10",0.39,0,0,"0.00","0.70","0.93","1.68",""
"90903","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Coffee, cocoa, tea and infusions","Ingredients for coffee, cocoa, tea, and herbal infusions","Tea leaves derivatives and tea ingredients","Tea powder ingredients and extracts","Tea extract (powder)","Tea extract (powder)","Tea extract (powder)","Male","475","1","0.08",1.7,0,0,"0.00","0.00","0.00","0.00",""
"90904","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Fish and vegetables meal","Fish and vegetables meal","Fish and vegetables meal","Female","483","3","0.34",4.61,0,0,"0.00","0.00","0.00","0.00",""
"90905","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Fish and seafood based dishes","Fish pâté","Fish pâté","Fish pâté","Male","475","1","0.03",0.56,0,0,"0.00","0.00","0.00","0.00",""
"90906","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Legumes based dishes","Mushy peas","Mushy peas","Mushy peas","Female","483","12","0.23",1.63,0,0,"0.00","0.00","0.00","9.91",""
"90907","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Legumes based dishes","Mushy peas","Mushy peas","Mushy peas","Male","475","8","0.43",5.01,0,0,"0.00","0.00","0.00","12.59",""
"90908","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Meat based dishes","Meat based dishes","Meat based dishes","Female","483","10","0.49",3.56,0,0,"0.00","0.00","0.00","22.22",""
"90909","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Meat based dishes","Meat based dishes","Meat based dishes","Male","475","2","0.10",1.59,0,0,"0.00","0.00","0.00","0.00",""
"90910","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Meat burger (no sandwich)","Meat burger (no sandwich)","Meat burger (no sandwich)","Female","483","107","4.11",9.41,0,0,"0.00","24.00","33.79","39.06",""
"90911","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Meat burger (no sandwich)","Meat burger (no sandwich)","Meat burger (no sandwich)","Male","475","154","8.08",15.66,0,0,"0.00","38.48","51.91","67.71",""
"90912","Ireland",1997,"North/South Ireland Food Consumption Survey","Adults","Composite dishes","Dishes, incl. Ready to eat meals (excluding soups and salads)","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","Meat loaf","Pork meat loaf","Pork meat loaf","Male","475","2","0.06",1.14,0,0,"0.00","0.00","0.00","0.00",""
