Protein,Total Fat,Carbohydrate,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:00,6:00,8:00,10:00,12:00,14:00,16:00,18:00,18:01,18:02,18:03,20:04,22:6 n-3,16:01,18:04,20:01,20:5 n-3,22:01,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,Food_code,Main_food_description,catnumb,catname,novaclass,macroclass,pythonlabel
1.193922468,0.683096845,1.568615918,-20,4.490993141,-20,-20,1.621366483,-20,-2.120263536,-10.81977828,-4.509860006,-2.385966702,-1.966112856,-3.057607677,-7.641724454,-12.02375109,-12.89921983,-9.808177373,-12.4292162,-20,-10.41431318,-13.633189,-20,-20,-20,-8.517193191,-10.15194891,-8.595154733,-9.293721981,-10.1779244,-12.20607265,-14.45038883,-4.110473944,-15.42494847,-20,-12.20607265,-20,-20,-4.828313737,0.22872793,-2.563949857,-3.218875825,-3.912023005,-3.015934981,-2.900422094,-1.742969305,-0.583396317,-1.414693836,-0.677273831,-2.780620894,-4.828313737,-20,-20,-3.611918413,-20,-6.214608098,-20,-20,-20,-0.579818495,-2.617295838,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11114330,"Milk, cow's, fluid, lactose reduced, 2% fat",1004,"Milk, reduced fat",1,Milk,0
1.147402453,1.178654996,1.568615918,-20,4.478812997,-20,-20,1.619388243,-20,-2.18036746,-10.41431318,-4.605170186,-2.47693848,-2.024953356,-3.146555163,-7.902007552,-10.59663473,-12.50717774,-10.00884807,-11.86960041,-20,-9.567015316,-13.55314629,-20,-20,-20,-20,-9.986869161,-8.685611843,-9.326874188,-10.23199162,-12.20607265,-14.61401825,-4.247495742,-15.01948336,-20,-12.20607265,-20,-20,-4.605170186,0.623261053,-2.590267165,-2.590267165,-2.590267165,-2.590267165,-2.563949857,-1.21402314,-0.187535124,-1.007857925,-0.208254939,-2.120263536,-2.590267165,-20,-20,-20,-20,-20,-20,-20,-20,-0.208254939,-1.63475572,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11114350,"Milk, cow's, fluid, lactose reduced, whole",1002,"Milk, whole",1,Milk,0
1.196948189,-0.127833372,1.566530411,-20,4.501253073,-20,-20,1.566530411,-20,-2.154165088,-9.903487553,-4.509860006,-2.419118909,-1.890475442,-2.253794929,-7.775255847,-11.41761529,-13.12236338,-11.2505612,-13.81551056,-20,-9.903487553,-20,-20,-20,-20,-6.907755279,-10.28915003,-8.778557956,-9.755067547,-10.28915003,-12.20607265,-15.32963829,-4.034190639,-16.11809565,-20,-12.20607265,-20,-20,-5.521460918,-0.601479992,-3.540459449,-4.074541935,-4.605170186,-3.816712826,-3.688879454,-2.419118909,-1.465337568,-2.234926445,-1.509592577,-3.912023005,-4.342805922,-20,-20,-3.912023005,-20,-20,-20,-20,-20,-1.370421012,-3.411247718,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11115000,"Buttermilk, fluid, nonfat",1008,"Milk, nonfat",1,Milk,0
1.196948189,-0.127833372,1.566530411,-20,4.501253073,-20,-20,1.566530411,-20,-2.154165088,-9.903487553,-4.509860006,-2.419118909,-1.890475442,-2.253794929,-7.775255847,-11.41761529,-13.12236338,-11.2505612,-13.81551056,-20,-9.903487553,-20,-20,-20,-20,-6.907755279,-10.28915003,-8.778557956,-9.755067547,-10.28915003,-12.20607265,-15.32963829,-4.034190639,-16.11809565,-20,-12.20607265,-20,-20,-5.521460918,-0.601479992,-3.540459449,-4.074541935,-4.605170186,-3.816712826,-3.688879454,-2.419118909,-1.465337568,-2.234926445,-1.509592577,-3.912023005,-4.342805922,-20,-20,-3.912023005,-20,-20,-20,-20,-20,-1.370421012,-3.411247718,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11115100,"Buttermilk, fluid, 1% fat",1006,"Milk, lowfat",1,Milk,0
1.410986974,0.693147181,1.667706821,-20,4.473921899,-20,-20,1.667706821,-20,-1.944910649,-9.721165996,-4.342805922,-2.501036032,-1.714798428,-2.253794929,-8.334871635,-11.73606902,-12.98260144,-11.04292184,-12.71689827,-20,-9.115030192,-20,-20,-20,-20,-6.502290171,-9.903487553,-8.468403027,-9.210340372,-10.41431318,-12.02375109,-14.80976283,-4.135166557,-16.11809565,-20,-12.02375109,-20,-20,-4.828313737,0.216722984,-2.796881415,-3.218875825,-3.912023005,-2.975929646,-2.796881415,-1.599487582,-0.644357016,-1.418817553,-0.68319685,-3.218875825,-3.506557897,-20,-20,-3.218875825,-20,-20,-20,-20,-20,-0.551647618,-2.645075402,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11115200,"Buttermilk, fluid, 2% fat",1004,"Milk, reduced fat",1,Milk,0
1.166270937,1.196948189,1.58514522,-20,4.476313564,-20,-20,1.58514522,-20,-2.162823151,-10.41431318,-4.605170186,-2.465104022,-2.002480501,-2.253794929,-7.875339305,-10.59663473,-12.50717774,-9.986869161,-11.86960041,-20,-9.567015316,-13.55314629,-20,-20,-20,-20,-9.965362956,-8.668016081,-9.315700888,-10.23199162,-12.20607265,-14.59203935,-4.22673375,-15.01948336,-20,-12.20607265,-20,-20,-4.509860006,0.641327432,-2.577021939,-2.577021939,-2.577021939,-2.577021939,-2.551046452,-1.197328262,-0.169602784,-0.991553216,-0.189950584,-2.103734234,-2.577021939,-20,-20,-20,-20,-20,-20,-20,-20,-0.189950584,-1.619488248,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11115300,"Buttermilk, fluid, whole",1002,"Milk, whole",1,Milk,0
1.269760545,1.420695788,1.492904096,-20,4.466252887,-20,-20,1.492904096,-20,-2.009915479,-9.903487553,-4.268697949,-2.198225078,-1.589635285,-2.995732274,-8.111728083,-9.986869161,-13.47903832,-9.790158867,-11.86960041,-20,-9.567015316,-13.55314629,-20,-20,-20,-6.645391015,-9.944309547,-8.888256873,-8.191493052,-9.986869161,-13.81551056,-16.47477059,-4.135166557,-15.01948336,-20,-13.81551056,-20,-20,-4.509860006,0.980954245,-2.055725015,-2.364460497,-2.343407088,-1.347073648,-2.087473713,-1.123930097,-0.093212382,-0.818710404,-0.023268627,-2.216407397,-3.218875825,-20,-20,-2.501036032,-20,-20,-20,-20,-20,0.103458708,-1.903808973,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11116000,"Milk, goat's, fluid, whole",1002,"Milk, whole",1,Milk,0
1.181727195,-2.659260037,1.578978705,-20,4.51074961,-20,-20,1.578978705,-20,-2.145581344,-10.41431318,-4.422848629,-2.396895772,-1.845160246,-2.900422094,-7.775255847,-11.2505612,-12.89921983,-9.625855816,-20,-20,-20,-13.81551056,-20,-20,-20,-7.60090246,-10.1779244,-8.727914223,-9.39666995,-10.34977466,-12.20607265,-14.80976283,-4.160484365,-20,-20,-12.20607265,-20,-20,-6.214608098,-3.146555163,-6.214608098,-6.907755279,-6.907755279,-6.214608098,-6.907755279,-4.96184513,-3.912023005,-4.96184513,-4.268697949,-6.214608098,-6.907755279,-20,-20,-6.214608098,-20,-20,-20,-20,-20,-4.074541935,-5.80914299,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11120000,"Milk, dry, reconstituted, NFS",1008,"Milk, nonfat",1,Milk,0
1.17557333,1.190887565,1.553925203,-20,4.476313564,-20,-20,1.553925203,-20,-2.162823151,-9.721165996,-4.509860006,-2.353878387,-1.807888851,-3.015934981,-7.775255847,-10.87107158,-13.12236338,-10.38152335,-11.86960041,-20,-9.567015316,-13.55314629,-20,-20,-20,-6.812445099,-10.2601625,-8.818298284,-9.446062705,-10.20459265,-12.20607265,-14.73180129,-4.219907785,-15.01948336,-20,-12.20607265,-20,-20,-4.422848629,0.722705983,-2.234926445,-3.506557897,-3.411247718,-2.617295838,-2.577021939,-1.058430499,-0.077961541,-1.046969056,-0.271808723,-2.864704011,-3.688879454,-20,-20,-1.917322692,-20,-20,-20,-20,-20,-0.025317808,-2.501036032,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11121100,"Milk, dry, reconstituted, whole",1002,"Milk, whole",1,Milk,0
1.181727195,-1.771956842,1.578978705,-20,4.509649984,-20,-20,1.578978705,-20,-2.145581344,-10.41431318,-4.422848629,-2.385966702,-1.845160246,-2.900422094,-7.775255847,-11.2505612,-12.89921983,-9.610817939,-20,-20,-20,-13.81551056,-20,-20,-20,-7.60090246,-10.1779244,-8.727914223,-9.39666995,-10.34977466,-12.20607265,-14.80976283,-4.160484365,-20,-20,-12.20607265,-20,-20,-6.214608098,-2.253794929,-5.11599581,-6.214608098,-6.214608098,-5.521460918,-5.521460918,-4.074541935,-3.057607677,-3.9633163,-3.244193633,-5.521460918,-6.214608098,-20,-20,-5.521460918,-20,-20,-20,-20,-20,-3.079113882,-5.11599581,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11121210,"Milk, dry, reconstituted, lowfat",1006,"Milk, lowfat",1,Milk,0
1.181727195,-2.659260037,1.578978705,-20,4.51074961,-20,-20,1.578978705,-20,-2.145581344,-10.41431318,-4.422848629,-2.396895772,-1.845160246,-2.900422094,-7.775255847,-11.2505612,-12.89921983,-9.625855816,-20,-20,-20,-13.81551056,-20,-20,-20,-7.60090246,-10.1779244,-8.727914223,-9.39666995,-10.34977466,-12.20607265,-14.80976283,-4.160484365,-20,-20,-12.20607265,-20,-20,-6.214608098,-3.146555163,-6.214608098,-6.907755279,-6.907755279,-6.214608098,-6.907755279,-4.96184513,-3.912023005,-4.96184513,-4.268697949,-6.214608098,-6.907755279,-20,-20,-6.214608098,-20,-20,-20,-20,-20,-4.074541935,-5.80914299,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11121300,"Milk, dry, reconstituted, nonfat",1008,"Milk, nonfat",1,Milk,0
1.211940974,-0.562118918,1.568615918,-20,4.504354881,-20,-20,1.568615918,-20,-2.128631786,-10.41431318,-4.422848629,-2.396895772,-1.857899272,-2.918771232,-7.824046011,-10.81977828,-13.12236338,-12.20607265,-13.81551056,-20,-11.51292546,-20,-20,-20,-20,-7.418580903,-10.1779244,-8.772085441,-9.361163262,-10.319003,-12.20607265,-14.80976283,-4.456750181,-20,-20,-12.20607265,-20,-20,-4.96184513,-1.044124103,-4.017383521,-4.509860006,-5.11599581,-4.268697949,-4.135166557,-2.864704011,-1.903808973,-2.673648774,-1.951928221,-4.342805922,-4.828313737,-20,-20,-4.342805922,-20,-20,-20,-20,-20,-1.814005078,-3.863232841,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11122000,"Buttermilk, dry, reconstituted",1008,"Milk, nonfat",1,Milk,0
1.91839212,2.02287119,2.306577114,-20,4.304605488,-20,-20,2.306577114,-20,-1.343234872,-8.568486486,-3.729701449,-1.5945493,-1.194022473,-2.244316185,-7.169120043,-11.04292184,-12.98260144,-9.656627475,-11.33060391,-20,-8.873868135,-13.12236338,-20,-20,-20,-6.265901393,-9.965362956,-8.059768344,-8.547652399,-9.903487553,-11.73606902,-15.64809202,-3.448288989,-14.50865774,-20,-11.73606902,-20,-20,-3.540459449,1.524097865,-1.63475572,-2.009915479,-2.918771232,-2.207274913,-1.826350914,-0.310609577,0.706556867,-0.082295243,0.742413422,-1.789761467,-2.551046452,-20,-20,-1.838851077,-20,-20,-20,-20,-20,0.848011891,-1.406497068,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11210050,"Milk, evaporated, NS as to fat content (formerly NS as to dilution, used in coffee or tea, assume undiluted)",1002,"Milk, whole",2,Milk,1
1.91839212,2.02287119,2.306577114,-20,4.304605488,-20,-20,2.306577114,-20,-1.343234872,-8.568486486,-3.729701449,-1.5945493,-1.194022473,-2.244316185,-7.169120043,-11.04292184,-12.98260144,-9.656627475,-11.33060391,-20,-8.873868135,-13.12236338,-20,-20,-20,-6.265901393,-9.965362956,-8.059768344,-8.547652399,-9.903487553,-11.73606902,-15.64809202,-3.448288989,-14.50865774,-20,-11.73606902,-20,-20,-3.540459449,1.524097865,-1.63475572,-2.009915479,-2.918771232,-2.207274913,-1.826350914,-0.310609577,0.706556867,-0.082295243,0.742413422,-1.789761467,-2.551046452,-20,-20,-1.838851077,-20,-20,-20,-20,-20,0.848011891,-1.406497068,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11211050,"Milk, evaporated, whole (formerly NS as to dilution, used in coffee or tea)",1002,"Milk, whole",2,Milk,1
2.004179057,0.672944473,2.411439498,-20,4.356708827,-20,-20,2.411439498,-20,-1.255266099,-8.180720955,-3.611918413,-1.650259907,-1.120857898,-2.18036746,-7.03558865,-11.04292184,-12.89921983,-8.947976108,-12.71689827,-20,-9.903487553,-13.12236338,-20,-20,-20,-6.725433722,-10.03132092,-8.098482857,-8.673847001,-9.826526511,-11.61828598,-15.24262691,-3.684887433,-15.42494847,-20,-11.61828598,-20,-20,-4.828313737,0.193920693,-2.780620894,-3.270169119,-3.863232841,-3.057607677,-2.937463365,-1.62964062,-0.661648514,-1.439695138,-0.697155202,-3.123565645,-3.575550769,-20,-20,-3.146555163,-20,-20,-20,-20,-20,-0.563874845,-2.645075402,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11211400,"Milk, evaporated, 2% fat (formerly NS as to dilution)",1004,"Milk, reduced fat",2,Milk,1
2.021547563,-1.609437912,2.429217744,-20,4.374498368,-20,-20,2.429217744,-20,-1.237874356,-8.145629635,-3.611918413,-1.63475572,-1.10262031,-2.162823151,-7.013115795,-11.04292184,-12.89921983,-9.044825933,-20,-20,-20,-13.12236338,-20,-20,-20,-6.725433722,-10.00884807,-8.082169281,-8.656455259,-9.808177373,-11.61828598,-15.24262691,-3.680911284,-20,-20,-11.61828598,-20,-20,-5.521460918,-2.111964733,-5.298317367,-5.521460918,-6.907755279,-5.80914299,-5.521460918,-3.9633163,-2.918771232,-3.729701449,-2.882403588,-5.521460918,-6.214608098,-20,-20,-5.521460918,-20,-20,-20,-20,-20,-2.780620894,-5.11599581,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11212050,"Milk, evaporated, skim (formerly NS as to dilution, used in coffee or tea)",1008,"Milk, nonfat",2,Milk,1
2.068127782,2.163323026,3.996364154,-20,3.301745303,-20,-20,3.996364154,-20,-1.258781041,-8.568486486,-3.649658741,-1.37436579,-0.991553216,-2.063568193,-6.969630683,-11.10746036,-11.12088338,-9.525051117,-11.17645323,-20,-8.740336743,-15.42494847,-20,-20,-20,-5.952243834,-9.315700888,-7.784825298,-8.468403027,-9.883684925,-11.41761529,-14.63649111,-2.417995945,-14.32633618,-20,-11.41761529,-20,-20,-3.381394754,1.702199393,-1.265848208,-1.789761467,-2.3330443,-2.617295838,-1.714798428,-0.244622583,0.87380068,0.189793572,0.782987885,-1.532476871,-2.111964733,-20,-20,-1.987774353,-20,-20,-20,-20,-20,0.886655927,-1.087672349,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11220000,"Milk, condensed, sweetened (formerly NS as to dilution)",1202,"Flavored milk, whole",3,Other,2
0.966983846,0.392042088,1.60743591,-20,4.502472788,-20,-20,1.300191662,-1.609437912,-2.137070655,-7.751725349,-4.135166557,-3.146555163,-2.103734234,-3.057607677,-8.29404964,-8.721760357,-12.94004182,-9.864266839,-13.12236338,-20,-9.115030192,-13.81551056,-20,-20,-20,-20,-10.38152335,-8.633727008,-7.754053639,-10.319003,-11.61828598,-14.02623159,-3.746508567,-12.71689827,-20,-11.61828598,-20,-14.02623159,-20,-1.5847453,-20,-20,-20,-20,-20,-20,-1.897119985,-2.995732274,-1.171182982,-0.537854296,-2.590267165,-20,-20,-20,-20,-4.605170186,-20,-20,-20,-0.95972029,-0.147340588,-5.683979847,-5.484646945,-8.29404964,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-4.853631545,-20,-20,-20,-20,-20,-20,-4.853631545,11320000,"Milk, soy, ready-to-drink, not baby's",1404,Milk substitutes,4,Other,3
0.867100488,-0.261364764,1.255616037,-20,4.529260592,-20,-20,0.959350221,-1.203972804,-2.095570924,-7.751725349,-4.199705078,-2.44184716,-2.145581344,-3.036554268,-8.377431249,-9.361163262,-12.98260144,-9.704636694,-13.81551056,-20,-9.721165996,-13.633189,-20,-20,-20,-20,-10.20459265,-8.51220565,-8.412833176,-11.04292184,-11.61828598,-13.81551056,-4.398156017,-13.34550693,-20,-11.61828598,-20,-13.81551056,-20,-5.298317367,-20,-20,-20,-20,-20,-20,-5.521460918,-6.907755279,-1.62964062,-0.972861083,-3.015934981,-20,-20,-20,-20,-5.11599581,-20,-20,-20,-1.599487582,-0.853315933,-5.896154367,-5.698794933,-8.517193191,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-5.067205646,-20,-20,-20,-20,-20,-20,-5.067205646,11320100,"Milk, soy, light, ready-to-drink, not baby's",1404,Milk substitutes,4,Other,3
0.904218151,-3.218875825,1.420695788,-20,4.529044796,-20,-20,1.294727168,-1.609437912,-2.154165088,-7.957577403,-4.605170186,-2.44184716,-2.253794929,-2.864704011,-9.210340372,-8.987196821,-13.22772389,-9.704636694,-13.81551056,-20,-9.433483923,-13.81551056,-20,-20,-20,-20,-10.7244681,-8.656455259,-8.037858235,-10.63745673,-11.86960041,-15.28518653,-4.022954566,-12.98260144,-20,-11.86960041,-20,-15.28518653,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.442019376,-5.521460918,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.324236341,-5.896154367,-5.698794933,-8.517193191,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-5.067205646,-20,-20,-20,-20,-20,-20,-5.067205646,11320200,"Milk, soy, nonfat, ready-to-drink, not baby's",1404,Milk substitutes,4,Other,3
0.815364813,0.425267735,2.297572551,-20,4.449802099,-6.214608098,-3.772261063,2.061786606,-0.916290732,-2.111964733,-7.641724454,-4.199705078,-2.975929646,-1.944910649,-2.937463365,-7.98656494,-8.487634389,-12.24689464,-9.625855816,-13.12236338,-20,-9.210340372,-13.81551056,-20,-20,-20,-6.377127028,-10.7244681,-8.247166054,-7.575234713,-9.471705136,-11.41761529,-14.1721855,-3.746508567,-12.71689827,-20,-11.41761529,-20,-20,-20,-1.427116356,-20,-20,-20,-20,-20,-20,-1.897119985,-2.995732274,-1.171182982,-0.537854296,-2.590267165,-20,-20,-20,-20,-4.605170186,-20,-20,-20,-0.970219074,-0.179126666,-5.704782975,-5.50411228,-8.334871635,-20,-20,-20,-20,-20,-20,-7.236259346,-20,-6.803395264,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.567015316,-20,-20,-20,-20,-4.652261794,-20,-6.303439312,-6.303439312,-20,-20,-9.567015316,-4.874357676,11321000,"Milk, soy, ready-to-drink, not baby's, chocolate",1404,Milk substitutes,4,Other,3
0.741937345,-0.446287103,2.109000344,-20,4.4816457,-6.214608098,-3.9633163,1.964311234,-0.356674944,-2.095570924,-7.435388021,-4.199705078,-2.44184716,-1.937941979,-3.079113882,-8.377431249,-8.522205733,-13.28488231,-9.704636694,-13.12236338,-20,-8.947976108,-13.633189,-20,-20,-20,-20,-10.20459265,-8.51220565,-7.577185933,-10.20459265,-11.61828598,-13.81551056,-3.561366134,-12.53457671,-20,-11.61828598,-20,-13.81551056,-20,-3.442019376,-20,-20,-20,-20,-20,-20,-3.729701449,-4.828313737,-3.352407217,-1.027222293,-3.079113882,-20,-20,-20,-20,-6.907755279,-20,-20,-20,-3.296837366,-0.903868212,-5.914503506,-5.719911857,-8.517193191,-20,-20,-20,-20,-20,-20,-7.236259346,-20,-6.803395264,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.567015316,-20,-20,-20,-20,-4.818363406,-20,-6.303439312,-6.303439312,-20,-20,-9.567015316,-5.086437008,11321100,"Milk, soy, light, ready-to-drink, not baby's, chocolate",1404,Milk substitutes,4,Other,3
0.904218151,-3.218875825,2.141241943,-20,4.4816457,-6.214608098,-3.9633163,1.294727168,-1.609437912,-2.154165088,-7.957577403,-4.605170186,-2.44184716,-2.253794929,-2.864704011,-9.210340372,-8.522205733,-13.28488231,-9.704636694,-13.12236338,-20,-8.947976108,-13.81551056,-20,-20,-20,-20,-10.20459265,-8.656455259,-7.577185933,-10.20459265,-11.86960041,-15.28518653,-3.561366134,-12.53457671,-20,-11.86960041,-20,-15.28518653,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.442019376,-5.521460918,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3.324236341,-5.914503506,-5.719911857,-8.517193191,-20,-20,-20,-20,-20,-20,-7.236259346,-20,-6.803395264,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-9.567015316,-20,-20,-20,-20,-4.818363406,-20,-6.303439312,-6.303439312,-20,-20,-9.567015316,-5.086437008,11321200,"Milk, soy, nonfat, ready-to-drink, not baby's, chocolate",1404,Milk substitutes,4,Other,3
0.470003629,0.693147181,1.667706821,-20,4.49980967,-20,-20,1.667706821,-20,-2.501036032,-9.210340372,-6.907755279,-2.302585093,-1.897119985,-2.900422094,-9.210340372,-10.81977828,-13.22772389,-9.704636694,-20,-20,-20,-13.72020038,-20,-20,-20,-20,-20,-20,-9.210340372,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-1.370421012,-20,-20,-20,-20,-20,-20,-1.523260216,-3.324236341,-0.725670372,0.148420005,-4.268697949,-20,-20,-20,-20,-20,-20,-20,-20,-0.725670372,0.160416721,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,11340000,"Milk, imitation, fluid, non-soy, sweetened, flavors other than chocolate",1404,Milk substitutes,4,Other,3
1.381281819,0.139761942,2.925309809,-20,4.321480135,-20,-20,2.925309809,-20,-1.980501594,-9.721165996,-4.342805922,-2.216407397,-1.731605546,-2.937463365,-7.308232846,-9.446062705,-12.78589114,-11.41761529,-13.12236338,-20,-10.81977828,-14.32633618,-20,-20,-20,-7.418580903,-10.28915003,-8.727914223,-9.361163262,-10.20459265,-11.61828598,-14.65948063,-4.186459851,-16.11809565,-20,-11.61828598,-20,-20,-5.298317367,-0.298406036,-3.381394754,-3.772261063,-4.199705078,-3.411247718,-3.244193633,-2.111964733,-1.161552088,-2.189256408,-1.335601247,-3.772261063,-4.605170186,-20,-20,-3.688879454,-20,-20,-20,-20,-20,-1.152013065,-3.411247718,-20,-20,-20,-7.799353398,-6.668738379,-6.550080835,-5.914503506,-6.917805615,-7.11847631,-7.98656494,-9.721165996,-10.1266311,-11.51292546,-20,-20,-20,-20,-20,-11.51292546,-20,-11.51292546,-20,-9.315700888,-9.903487553,-7.957577403,-20,-20,-20,-11.51292546,-4.758321365,-4.878292107,-7.684284068,-7.684284068,-11.51292546,-11.51292546,-7.621105167,-20,11410000,"Yogurt, NS as to type of milk or flavor",1804,"Yogurt, lowfat and nonfat",4,Other,3
