"","Protein","Total.Fat","Carbohydrate","Alcohol","Water","Caffeine","Theobromine","Sugars..total","Fiber..total.dietary","Calcium","Iron","Magnesium","Phosphorus","Potassium","Sodium","Zinc","Copper","Selenium","Retinol","Carotene..beta","Carotene..alpha","Vitamin.E..alpha.tocopherol.","Vitamin.D..D2...D3.","Cryptoxanthin..beta","Lycopene","Lutein...zeaxanthin","Vitamin.C","Thiamin","Riboflavin","Niacin","Vitamin.B.6","Folate..total","Vitamin.B.12","Choline..total","Vitamin.K..phylloquinone.","Folic.acid","Folate..food","Vitamin.E..added","Vitamin.B.12..added","Cholesterol","Fatty.acids..total.saturated","X4.00","X6.00","X8.00","X10.00","X12.00","X14.00","X16.00","X18.00","X18.01","X18.02","X18.03","X20.04","X22.6.n.3","X16.01","X18.04","X20.01","X20.5.n.3","X22.01","X22.5.n.3","Fatty.acids..total.monounsaturated","Fatty.acids..total.polyunsaturated","min_FPro","max_p","class","Food code"
"500",11.26,12.9799999999999,3.04,2.06115362243856e-09,71.7000000000003,2.06115362243856e-09,2.06115362243856e-09,0.270000000000001,2.06115362243856e-09,0.207,0.000380000000000001,0.011,0.158,0.105,0.0840000000000003,0.00116,2.0999999999999e-05,1.45000000000007e-05,0.000117,3.29999999999998e-05,2.06115362243856e-09,0.00011,1.99999999999995e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.30000000000005e-05,0.000194999999999999,0.000104,4.30000000000005e-05,1.19999999999997e-05,3.40000000000002e-07,0.0175,1.10000000000005e-06,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.0510000000000001,8.29500000000002,0.574,0.0930000000000001,0.119,0.228999999999999,0.158,1.364,4.057,1.281,2.87200000000001,0.272999999999999,0.112,2.06115362243856e-09,2.06115362243856e-09,0.532,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.62700000000002,0.385,0.514930555555556,"p3",2,14203510
"501",11.8300000000001,2.26999999888018,3.65999999999998,2.06115362243856e-09,81.2400000233822,2.06115362243856e-09,2.06115362243856e-09,3.67,2.06115362243856e-09,0.0909999999999997,0.00014,0.00700000000000003,0.148,0.086,0.33,0.00041,3.00000000000006e-05,9.9000000000003e-06,1.90000000000006e-05,2.99999999999989e-06,2.06115362243856e-09,4.00000000000015e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.0999999999999e-05,0.000198,0.000108,5.70000000073942e-05,1.00000000000003e-05,4.70000001053884e-07,0.0163,2.06115362243856e-09,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,0.01,0.979,0.039999999994728,0.014,0.013,0.0370000000000001,0.04,0.15,0.443,0.197,0.407,0.0599999999999998,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,0.0300000000095995,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.443,0.0699999999999999,0.541037037037037,"p3",2,14204010
"502",7.77000000000003,1.54,7.54999999999997,2.06115362243856e-09,82.1299999999999,2.06115362243856e-09,2.06115362243856e-09,7.09000000000003,0.5,0.0599999999999998,0.00022,0.00600000000000001,0.101,0.0960000000000001,0.213999999999999,0.000300000000000001,3.79999999999995e-05,6.69999999999969e-06,1.40000000000002e-05,6.69999999714116e-05,2.06115362243856e-09,0.000199999999999999,2.06115362243856e-09,2.59999999999998e-05,2.06115362243856e-09,2.19999999999991e-05,0.000900000000000003,3.00000000000006e-05,0.000136,0.000281,4.30000000976406e-05,8.0000000000003e-06,2.89999999999998e-07,0.0119,5.99999999999979e-07,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.00600000000000001,0.786,0.04,0.00899999999999998,0.01,0.024,0.0259999999999999,0.128000000008003,0.362000000056604,0.140000000052197,0.294999999999999,0.0439999999999998,0.00600000000000001,2.06115362243856e-09,2.06115362243856e-09,0.0189999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.309,0.0500000000000001,0.809305555555556,"p4",3,14204020
"504",12.4,1,2.7,2.06115362243856e-09,83.5,2.06115362243856e-09,2.06115362243856e-09,2.7,2.06115362243856e-09,0.0609999999999997,0.00014,0.00499999999999998,0.133999999999999,0.086,0.013,0.000380000000000001,2.79999999999992e-05,8.40000000000005e-06,1.1e-05,2.99999999999989e-06,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.99999999999997e-05,0.000159999999999999,0.00013,6.99999999999996e-05,1.19999999999997e-05,6.30000000000021e-07,0.0175,1.00000000000002e-07,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.632,0.031,0.00700000000000003,0.00899999999999998,0.0180000000000001,0.0159999999999999,0.104,0.301999999999999,0.115,0.235,0.022,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,0.0359999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.284,0.031,0.472222222222222,"p3",2,14206010
"505",12.4,1,3.2,2.06115362243856e-09,82.4999999999995,2.06115362243856e-09,2.06115362243856e-09,2.6,0.6,0.0529999999999997,0.00014,0.00499999999999998,0.133999999999999,0.086,0.219999999999999,0.000380000000000001,2.79999999999992e-05,8.99999999999959e-06,1.1e-05,2.99999999999989e-06,2.06115362243856e-09,1.00000000000003e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.99999999999997e-05,0.000159999999999999,0.00013,6.99999999999996e-05,1.19999999999997e-05,6.30000000000021e-07,0.0175,1.00000000000002e-07,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.00399999999999999,0.64,0.0300000000000001,0.01,0.01,0.0199999999999999,0.0199999999999999,0.11,0.309999999999998,0.12,0.239999999999999,0.0199999999999999,0.01,2.06115362243856e-09,2.06115362243856e-09,0.04,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.289999999999999,0.0300000000000001,0.588333333333333,"p3",2,14207010
"506",6.15000000000002,34.44,4.06999999999999,2.06115362243856e-09,53.7499999999999,2.06115362243856e-09,2.06115362243856e-09,3.20999999999999,2.06115362243856e-09,0.0970000000000004,0.000380000000000001,0.00899999999999998,0.106,0.132,0.314000000000001,0.000510000000000001,1.80000000000002e-05,2.39999999999994e-06,0.000358999999999998,8.79999999999998e-05,2.06115362243856e-09,0.000300000000000001,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.99999999999997e-05,0.000196999999999999,0.000101000000000001,4.69999999999998e-05,1.1e-05,2.49999999999991e-07,0.0271999999999999,2.90000000000013e-06,2.06115362243856e-09,1.1e-05,2.06115362243856e-09,2.06115362243856e-09,0.11,20.213,0.998,0.293999999999999,0.355999999999999,0.825,0.919,3.27500000000002,9.40499999999997,3.82300000000002,7.92299999999996,1.032,0.173,0.0529999999999997,2.06115362243856e-09,0.651,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.90699999999998,1.437,0.696493055555556,"p4",3,14301010
"507",7.85000000000002,15.2799999999999,8.13000000000001,2.06115362243856e-09,66.7199999999999,2.06115362243856e-09,2.06115362243856e-09,5.82000000000002,2.06115362243856e-09,0.148,0.00017,0.00800000000000001,0.152,0.247,0.358999999999999,0.000569999999999999,3.20000000000015e-05,3.99999999999993e-06,0.000159999999999999,1.1e-05,2.06115362243856e-09,0.00027,3.00000000000003e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.00000000000015e-05,0.000185,0.000125,4.49999999999979e-05,1.90000000000006e-05,9.20000000000023e-07,0.0121,1.10000000000005e-06,2.06115362243856e-09,1.90000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,0.0540000000000001,9.09799999999998,0.505,0.146,0.175000000000001,0.396,0.44,1.449,3.99800000000001,1.738,3.63200000000001,0.464,0.0829999999999999,0.0269999999999999,2.06115362243856e-09,0.211,2.06115362243856e-09,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.99600000000001,0.658,0.606388888888889,"p4",3,14303010
"508",18.13,30.71,4.77999999999998,2.06115362243856e-09,39.5999999999998,2.06115362243856e-09,2.06115362243856e-09,2.26,2.06115362243856e-09,0.866,0.000479999999999999,0.0259999999999999,0.54,0.149,1.66,0.00249,4.59999999999999e-05,2.02000000000003e-05,0.000297000000000001,4.89999999999999e-05,2.06115362243856e-09,0.000789999999999998,7.50000000000007e-06,3.99999999999993e-06,2.06115362243856e-09,1.59999999999999e-05,2.06115362243856e-09,1.49999999999995e-05,0.000246999999999999,7.60000000000002e-05,5.59999999999997e-05,8.0000000000003e-06,1.44999999999999e-06,0.0192,3.19999999999998e-06,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.0980000000000005,18.1,0.616,0.509,0.333000000000001,0.801,0.882,2.93699999999999,8.16100000000003,3.24000000000001,7.21999999999996,1.003,0.14,0.0449999999999999,0.00600000000000001,0.5,0.00700000000000003,0.223,0.012,0.000999999999999997,0.0210000000000001,8.23599999999998,1.09,0.598472222222222,"p4",3,14410100
"510",22.1999999999999,31.1899999999999,1.6,2.06115362243856e-09,42.7999999999999,2.06115362243856e-09,2.06115362243856e-09,0.45,2.06115362243856e-09,0.616,0.000390000000000001,0.022,0.745,0.162,0.00700000000000003,0.00299000000000001,3.00000000000006e-05,1.27000000000004e-05,0.000246999999999999,8.09999999999996e-05,2.06115362243856e-09,0.00027,5.99999999999979e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.00000000000006e-05,0.000350000000000002,6.99999999999996e-05,6.99999999999996e-05,8.0000000000003e-06,7.00000000000005e-07,0.0362000000000001,2.6000000000001e-06,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.0940000000000003,19.651,1.038,0.358999999999999,0.379,0.639,0.479,3.20399999999999,9.082,3.79200000000002,7.49499999999999,0.609,0.379,2.06115362243856e-09,2.06115362243856e-09,1.028,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.93199999999999,0.988,0.609444444444444,"p4",3,14410210
"512",13.41,8.88000000000001,10.7099999950771,2.06115362243856e-09,61.82,2.06115362243856e-09,2.06115362243856e-09,7.06000000349364,2.06115362243856e-09,0.557,0.000359999999825083,0.0269999999999999,0.93099999972542,0.250000000029973,1.10200000029674,0.00181,3.19999998452655e-05,1.54999999999996e-05,0.000183000000022482,2.70000000529185e-05,2.06115362243856e-09,0.000460000000000002,2.06115362243856e-09,9.99999997964274e-07,2.06115362243856e-09,1.09999999468249e-05,2.06115362243856e-09,3.79999999999995e-05,0.000441999999999998,0.000153,9.89999999831387e-05,2.06115362243856e-09,1.16999999901089e-06,0.0425999999875102,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.0380000000097185,5.64700000174662,0.205,0.156,0.104,0.247000000087477,0.279999999999999,0.906,2.61,0.962000000304406,2.173,0.33099999986928,0.039,0.0169999999987407,2.06115362243856e-09,0.152000000020651,2.06115362243856e-09,0.0189999999964982,0.00399999999944899,2.06115362243856e-09,0.00599999999852449,2.458,0.414999999896847,0.792391534391534,"p4",3,14410330
"514",15.69,1,7.66,2.06115362243856e-09,71.8699999999999,2.06115362243856e-09,2.06115362243856e-09,5.47999999999998,2.06115362243856e-09,0.351,0.00019,0.022,0.523,0.278,0.702,0.0015,3.59999999999987e-05,4.89999999999996e-06,1.00000000000003e-05,1.1e-05,2.06115362243856e-09,1.99999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.00000000000015e-05,0.000265000000000001,0.00023,4.99999999999999e-05,3.49999999999986e-05,9.50000000000023e-07,0.0652,1.99999999999995e-07,2.06115362243856e-09,3.49999999999986e-05,2.06115362243856e-09,2.06115362243856e-09,0.012,0.644,0.0559999999999999,0.0290000000000001,0.041,0.0350000000000001,0.0249999999999999,0.0829999999999999,0.242,0.115,0.232999999999999,0.0419999999999999,0.00600000000000001,0.002,2.06115362243856e-09,0.011,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.000999999999999997,0.25,0.0569999999999998,0.577222222222222,"p4",3,14410380
"517",16.86,25.18,8.56,2.06115362243856e-09,44,2.06115362243856e-09,2.06115362243856e-09,6.24000000000002,2.06115362243856e-09,0.682,0.000569999999999999,0.031,0.439,0.291000000000001,1.279,0.00231000000000001,3.40000000000004e-05,1.62000000000006e-05,0.000216,6.49999999999998e-05,2.06115362243856e-09,0.000629999999999998,2.4999999902253e-06,5.99999999241732e-06,2.06115362243856e-09,1.19999999781153e-05,2.06115362243856e-09,4.00000000000015e-05,0.000424999999999999,0.00017,0.000102,6.99999999999973e-06,1.33000000000002e-06,0.0358000000000001,3.09999999999992e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.0799999999999996,14.8950000000001,0.515,0.444,0.275999999999999,0.574,0.704,2.34,6.56000000000001,2.601,5.94700000000002,0.8,0.123,0.0359999999999999,0.002,0.445,0.00499999999999998,0.141,0.00800000000000001,2.06115362243856e-09,0.013,6.84599999999998,1.049,0.759055555555556,"p4",3,14410500
"518",22.13,31.2000000000001,1.73,2.06115362243856e-09,39.0799999999999,2.06115362243856e-09,2.06115362243856e-09,0.62,0.0999999999999996,0.614,0.00042,0.022,0.744,0.162,0.922,0.00298000000000001,3.29999999999998e-05,1.45000000000007e-05,0.000231000000102213,0.00015,1.19999999999997e-05,0.000290000000000001,4.9999999926211e-07,2.06115362243856e-09,2.06115362243856e-09,1.8000000001226e-05,0.00230000000000001,2.70000000000012e-05,0.000354,7.80000000000002e-05,7.09999999999998e-05,8.0000000000003e-06,7.00000000000005e-07,0.0347000000000001,2.90000000000013e-06,2.06115362243856e-09,8.0000000000003e-06,2.06115362243856e-09,2.06115362243856e-09,0.0940000000000003,19.663,1.041,0.355,0.374,0.641,0.483,3.206,9.09000000000002,3.78999999999998,7.49899999999998,0.606,0.382,2.06115362243856e-09,2.06115362243856e-09,1.026,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.93699999999995,0.988,0.673611111111111,"p4",3,14410600
"519",16.86,25.18,8.56,2.06115362243856e-09,44,2.06115362243856e-09,2.06115362243856e-09,6.24000000000002,2.06115362243856e-09,0.682,0.000569999999999999,0.031,0.439,0.291000000000001,1.279,0.00231000000000001,3.40000000000004e-05,1.62000000000006e-05,0.000195999999999999,6.49999999999998e-05,2.06115362243856e-09,0.000629999999999998,2.50000000000005e-06,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.00000000000015e-05,0.000424999999999999,0.00017,0.000102,6.99999999999973e-06,1.33000000000002e-06,0.0362000000000001,3.39999999999986e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.0799999999999996,14.8950000000001,0.515,0.444,0.275999999999999,0.574,0.704,2.34,6.56000000000001,2.601,5.94700000000002,0.8,0.123,0.0359999999999999,0.002,0.445,0.00499999999999998,0.141,0.00800000000000001,2.06115362243856e-09,0.013,6.84599999999998,1.049,0.759055555555556,"p4",3,14410620
"521",16.41,21.2299999999999,8.72999999999999,2.06115362243856e-09,47.6499999999999,2.06115362243856e-09,2.06115362243856e-09,7.32,2.06115362243856e-09,0.562,0.000329999999999999,0.0290000000000001,0.875,0.242,1.625,0.00259,3.29999999999998e-05,1.12999999999998e-05,0.000168000000000001,5.50000000000002e-05,2.06115362243856e-09,0.00019,4.00000000000012e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.80000000000002e-05,0.000430999999999998,0.000131,0.000117,6.99999999999973e-06,4.00000000000012e-07,0.0362000000000001,1.79999999999992e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.0549999999999998,13.327,0.688,0.408,0.311000000000001,0.513,0.632,2.181,5.90799999999998,2.434,5.22100000000002,0.4,0.223,2.06115362243856e-09,2.06115362243856e-09,0.56,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.21899999999999,0.624,0.985273148148148,"p4",3,14420100
"522",16.41,21.2299999999999,8.72999999999999,2.06115362243856e-09,47.6499999999999,2.06115362243856e-09,2.06115362243856e-09,7.32,2.06115362243856e-09,0.562,0.000329999999999999,0.0290000000000001,0.875,0.242,1.625,0.00259,3.29999999999998e-05,1.12999999999998e-05,0.000168000000000001,5.50000000000002e-05,2.06115362243856e-09,0.00019,4.00000000000012e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.80000000000002e-05,0.000430999999999998,0.000131,0.000117,6.99999999999973e-06,4.00000000000012e-07,0.0362000000000001,1.79999999999992e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.0549999999999998,13.327,0.688,0.408,0.311000000000001,0.513,0.632,2.181,5.90799999999998,2.434,5.22100000000002,0.4,0.223,2.06115362243856e-09,2.06115362243856e-09,0.56,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.21899999999999,0.624,0.985273148148148,"p4",3,14420160
"523",7.1,28.6000000000001,3.50000000000001,2.06115362243856e-09,58.5,2.06115362243856e-09,2.06115362243856e-09,3.50000000000001,2.06115362243856e-09,0.0710000000000001,0.00113,0.00600000000000001,0.0909999999999997,0.112,0.436,0.000510000000000001,1.49999999999995e-05,2.69999999999997e-06,0.000300000000000001,1.90000000000006e-05,2.06115362243856e-09,0.000770000000000003,5.0000000000001e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.99999999999997e-05,0.00019,0.000949999999999998,4.00000000000015e-05,1.19999999999997e-05,4.00000000000012e-07,0.0271999999999999,2.39999999999994e-06,2.06115362243856e-09,1.19999999999997e-05,2.06115362243856e-09,2.06115362243856e-09,0.0900000000000002,18.02,0.82,0.238000000000001,0.279,0.55,0.377,2.95300000000001,8.64499999999997,3.314,6.87399999999998,0.632,0.402,2.06115362243856e-09,2.06115362243856e-09,0.804,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,8.07100000000004,1.033,0.675833333333333,"p4",3,14420200
"524",7.85000000000002,15.2799999999999,8.13000000000001,2.06115362243856e-09,66.7199999999999,2.06115362243856e-09,2.06115362243856e-09,5.82000000000002,2.06115362243856e-09,0.148,0.00017,0.00800000000000001,0.152,0.247,0.358999999999999,0.000569999999999999,3.20000000000015e-05,3.99999999999993e-06,0.000159999999999999,1.1e-05,2.06115362243856e-09,0.00027,3.00000000000003e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.00000000000015e-05,0.000185,0.000125,4.49999999999979e-05,1.90000000000006e-05,9.20000000000023e-07,0.0121,1.10000000000005e-06,2.06115362243856e-09,1.90000000000006e-05,2.06115362243856e-09,2.06115362243856e-09,0.0540000000000001,9.09799999999998,0.505,0.146,0.175000000000001,0.396,0.44,1.449,3.99800000000001,1.738,3.63200000000001,0.464,0.0829999999999999,0.0269999999999999,2.06115362243856e-09,0.211,2.06115362243856e-09,0.015,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,3.99600000000001,0.658,0.606388888888889,"p4",3,14420210
"525",16.41,21.2299999999999,8.72999999999999,2.06115362243856e-09,47.6499999999999,2.06115362243856e-09,2.06115362243856e-09,7.32,2.06115362243856e-09,0.562,0.000329999999999999,0.0290000000000001,0.875,0.242,1.625,0.00259,3.29999999999998e-05,1.12999999999998e-05,0.000168000000000001,5.50000000000002e-05,2.06115362243856e-09,0.00019,4.00000000000012e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,4.80000000000002e-05,0.000430999999999998,0.000131,0.000117,6.99999999999973e-06,4.00000000000012e-07,0.0362000000000001,1.79999999999992e-06,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.0549999999999998,13.327,0.688,0.408,0.311000000000001,0.513,0.632,2.181,5.90799999999998,2.434,5.22100000000002,0.4,0.223,2.06115362243856e-09,2.06115362243856e-09,0.56,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,6.21899999999999,0.624,0.985273148148148,"p4",3,14420300
"529",6.55,2.32,8.36999999999997,2.06115362243856e-09,81.91,2.06115362243856e-09,2.06115362243856e-09,7.66,2.06115362243856e-09,0.0460000000000001,4.99999999999999e-05,0.00499999999999998,0.0960000000000001,0.0559999999999999,0.231000000000001,0.00022,2.70000000000012e-05,5.69999999999983e-06,1.90000000000006e-05,6.00000000000012e-06,2.06115362243856e-09,4.00000000000015e-05,1.00000000000002e-07,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,1.49999999999995e-05,9.10000000000003e-05,5.39999999999999e-05,2.49999999999994e-05,6.99999999999973e-06,2.30000000000004e-07,0.0101,2.06115362243856e-09,2.06115362243856e-09,6.99999999999973e-06,2.06115362243856e-09,2.06115362243856e-09,0.00899999999999998,0.925,0.0589999999999998,0.013,0.012,0.0339999999999998,0.0380000000000001,0.141999999999999,0.419,0.185999999999999,0.384,0.0569999999999998,0.00899999999999998,2.06115362243856e-09,2.06115362243856e-09,0.0249999999999999,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,0.419,0.0660000000000001,0.661111111111111,"p4",3,14610200
